((39,[[(215468,-417749),(-194028,-178911),(447695,59318),(148945,-181728)],[(-249048,-181604),(134584,-383532),(-292036,228768),(-105548,-375208)],[(-94445,83574),(53817,498706),(115056,342997),(98534,-376369)],[(63889,-462411),(77763,239247),(-136785,242057),(-311925,306537)]]),51,51,77,100)
((31,[[(-18476,-2448),(-10540,992),(36100,14928),(-11212,6024)],[(28899,16299),(-29713,-8033),(6847,5207),(2761,-4203)],[(-5134,-1471),(4070,2089),(12770,1229),(31300,-30883)],[(-3088,25715),(4012,32419),(-7464,18087),(-3450,-3853)]]),41,41,61,82)
((37,[[(-39528,-36184),(17976,-111240),(82640,54512),(301376,145744)],[(140671,-26841),(71885,291883),(-74790,-15502),(143934,-4024)],[(-154832,-27039),(69611,140560),(266452,-116142),(-46507,38517)],[(-295006,-48227),(-44865,88106),(-188280,43234),(30139,9063)]]),49,49,74,97)
((42,[[(-858770,-386357),(326365,-1063675),(121164,510271),(-1055308,940552)],[(1041952,12997),(-23775,-28843),(1519394,-612379),(-762836,212912)],[(-379854,804431),(1632533,570965),(238328,-334757),(328292,582104)],[(-786769,-1007498),(294205,-284621),(1126859,27376),(951096,-649060)]]),44,44,83,86)
((34,[[(-16197,-32322),(7109,-86270),(-84807,17599),(28052,9534)],[(60931,-34861),(13373,-1299),(39458,19252),(99698,-14290)],[(-31522,-39312),(-75230,13072),(5438,-66230),(34528,56588)],[(13859,-90630),(5725,60358),(-27859,50579),(-35716,22094)]]),51,51,68,102)
((38,[[(67941,-126539),(16207,342165),(267591,154165),(123659,-162009)],[(-76797,-40178),(-153564,111065),(-172608,80429),(-355869,-261808)],[(-359390,221640),(-219668,67246),(167556,-112234),(55434,8484)],[(-241707,-100150),(156900,210303),(-320120,9771),(179141,54008)]]),41,41,75,80)
((27,[[(-3421,2659),(2100,-5297),(364,8832),(-2131,546)],[(5817,1253),(3830,-717),(-2020,1560),(5629,6740)],[(5255,5195),(-4014,-3323),(-5692,-312),(-1029,-4348)],[(5007,603),(7694,-463),(3956,-1192),(-3881,-4152)]]),34,34,53,67)
((44,[[(-558997,2081720),(-2848297,-631286),(167752,-807135),(55928,-1937033)],[(967681,2043722),(175577,-346456),(1171250,3256387),(277886,524421)],[(-832818,-1941767),(-1256192,-918719),(716629,1471994),(-2813405,-332426)],[(384910,-1794643),(-2378680,921861),(-838471,1246330),(2249759,630518)]]),48,48,86,97)
((39,[[(-412718,121284),(303462,404936),(-92576,-268562),(166562,14448)],[(62381,-23266),(322087,54432),(419796,373483),(268317,225628)],[(-449933,-276525),(-16109,-375721),(-225111,179803),(184389,111449)],[(235814,-160509),(-99912,188633),(-240117,112612),(500452,-319421)]]),53,53,77,102)
((25,[[(1503,-3786),(-644,-487),(-103,-300),(-1307,3808)],[(279,1696),(238,-11),(-4555,-2814),(233,1350)],[(-1783,1784),(2858,2107),(283,1798),(-2009,2690)],[(-2765,20),(-182,-4495),(-847,870),(-2043,-150)]]),38,38,48,74)
((33,[[(-19349,-23527),(10032,-56826),(-34487,48186),(-24026,15611)],[(55603,-40501),(-37586,32076),(-15732,22671),(-15301,20512)],[(28173,33447),(39512,1426),(-2381,11714),(26934,65161)],[(-19883,24945),(-13474,32768),(-55222,33539),(40887,-21702)]]),41,41,65,82)
((39,[[(-407850,286533),(224420,126985),(202519,-74701),(-297134,316134)],[(298427,145069),(65857,492179),(400480,8674),(104156,-147536)],[(77208,-283457),(305426,7559),(64723,464283),(158498,353886)],[(-177160,-271136),(-183304,331280),(-110856,-332664),(304560,292912)]]),44,44,78,85)
((36,[[(-180268,136898),(25907,80135),(-50905,-78283),(23166,-33658)],[(16808,5396),(-32658,-90154),(-24938,-4958),(215372,-110372)],[(-98177,-31191),(-34888,-68167),(-150883,166420),(-19952,37210)],[(-78493,19937),(87718,-197165),(91655,-22170),(-72740,-37538)]]),50,50,72,99)
((36,[[(54135,82549),(-164966,19308),(-101265,69065),(3484,127872)],[(-96,-81840),(27024,-130640),(41664,197360),(-47968,35168)],[(59255,58218),(121313,40629),(78069,-35340),(-93854,171170)],[(21364,211943),(51057,-66041),(47630,58273),(79754,-65954)]]),51,51,72,99)
((37,[[(-106089,121852),(137871,-112869),(-93962,11759),(-134036,-229468)],[(12686,-47245),(-100693,-17515),(-272863,198952),(100852,-19820)],[(-119906,-286351),(92045,-106613),(-4765,36604),(-114676,81932)],[(-16035,-110958),(-270889,-45009),(37748,-107927),(-49412,-184252)]]),41,41,73,81)
((37,[[(-78575,98661),(4566,-167936),(11477,79775),(15202,294246)],[(-77197,82182),(244615,-19023),(-162666,-39059),(182972,-55342)],[(-10862,-49550),(65972,-192312),(168018,-253106),(-5676,-34708)],[(128857,299400),(33143,81133),(23736,-100505),(-112720,11958)]]),45,45,74,87)
((40,[[(234427,184826),(93340,535137),(322378,-391085),(-436378,517697)],[(297817,-573514),(510092,40363),(301814,-49791),(-260230,-508709)],[(-567967,-159628),(98810,215447),(661208,23281),(497712,99035)],[(361227,337978),(188092,-671599),(517322,209059),(29798,236977)]]),58,58,78,114)
((48,[[(-4340403,-6029776),(-5289402,5829272),(-2080803,-10586648),(-4846503,-4942069)],[(12485986,-4840263),(-321820,-1893090),(-9685718,-1646151),(-608021,1251795)],[(705179,-5819966),(13071546,3715332),(3273435,-4889238),(5202385,867095)],[(-1530978,-3199455),(-1427668,-5396498),(3550310,-4617407),(-4748001,13463487)]]),58,58,95,116)
((43,[[(781454,1614293),(1525835,-232106),(424727,-417296),(-1342199,1020494)],[(-645190,475832),(-2061288,336922),(-369236,-427926),(-987360,1580078)],[(540635,469363),(-892299,117347),(2603275,-479799),(643187,-229347)],[(793714,1947877),(-953253,-577030),(-1055697,-19084),(475945,-1337478)]]),54,54,85,105)
((32,[[(27181,-10062),(-563,12948),(2835,-29964),(-48719,2744)],[(-13270,-10434),(53046,-5974),(-838,-22842),(5158,-24726)],[(-46107,-16896),(-8823,21226),(-921,18046),(-28475,-14762)],[(10801,25337),(5555,26799),(-49931,6857),(-157,-15721)]]),48,48,63,96)
((47,[[(-5876616,5500054),(-926891,-1855122),(6140631,1214215),(-2887573,-4912426)],[(-3445380,-5038898),(623237,-1944312),(594565,918881),(-8509677,5069036)],[(-14096,-412846),(-8909617,-6262626),(-4358607,-84455),(-294879,-1695154)],[(6051776,-1377138),(-1675951,-3295078),(7187159,5449599),(1435871,2266170)]]),54,54,93,107)
((41,[[(299729,-381281),(-990350,-580185),(610172,153294),(-440574,237673)],[(1005055,533651),(157269,342724),(702202,9760),(487731,175632)],[(178129,-40009),(605254,313963),(182788,-214666),(-1174786,491093)],[(278189,747109),(-405663,-331594),(-521502,-979068),(-222529,-94274)]]),49,49,81,97)
((33,[[(-20354,-22209),(13518,-29069),(19406,16321),(54237,55408)],[(23238,-60533),(-17258,-1329),(43126,-45899),(-10271,-3744)],[(-52959,-15594),(-27731,3590),(36415,46710),(-33800,-10483)],[(20412,3699),(-76300,25671),(-19632,9333),(13453,32022)]]),42,42,64,81)
((44,[[(178408,1798414),(-1506622,-142784),(564588,2625102),(-1161462,1864632)],[(883399,-2718026),(-1745402,1725863),(-645837,222404),(-1710790,75659)],[(-810322,708075),(-780123,1907866),(226232,1693695),(1188033,-2802578)],[(1275011,-1836943),(1779443,-1364513),(147785,2640847),(655963,-371025)]]),57,57,87,113)
((42,[[(928871,-611896),(-328295,836236),(217765,-1263263),(403956,739814)],[(-594936,-1215936),(-670216,-880096),(229144,448312),(210528,1021776)],[(-259773,1033674),(570149,-940518),(-440773,-812421),(416752,1012150)],[(78541,431563),(55375,1074481),(-634886,1115308),(-42498,1182902)]]),46,46,84,91)
((40,[[(101458,693678),(-328311,448101),(429896,286702),(-145319,-106395)],[(-267810,188176),(-94554,583809),(-415437,-501163),(464062,59161)],[(68616,225836),(243806,-220888),(216466,292154),(716174,538936)],[(-108778,-658296),(-2534,576989),(209675,482261),(196402,-79307)]]),53,53,80,105)
((42,[[(374129,813832),(-164417,-1129561),(-242690,578239),(-981442,-967638)],[(203319,-29516),(-220139,-1136811),(-474066,-1589567),(78810,507310)],[(-1390383,-24786),(-152507,-977135),(220516,772643),(101922,911166)],[(1018821,-762736),(85267,-876917),(464318,626203),(1169030,-166366)]]),46,46,83,91)
((35,[[(29334,-147515),(50487,-65748),(4875,18282),(56794,35823)],[(-44338,-31158),(21258,-20438),(-58754,-123130),(-92550,58094)],[(17524,-14031),(-89521,-58814),(50199,74024),(-101964,63139)],[(-36709,83369),(93049,-80543),(85675,-7001),(18937,56291)]]),43,43,69,86)
((52,[[(1073549,-26700526),(10858664,-18250169),(35247019,34486564),(-21424284,-21163043)],[(-14819985,18443486),(-32164528,-37735299),(-9620759,741012),(12282004,-35232657)],[(23960146,22054745),(-16399075,-5015156),(33639424,19478183),(32356095,24312352)],[(-28406869,-36909136),(-31249798,17985533),(-8128655,20043218),(20699394,11750119)]]),60,60,102,118)
((40,[[(-117446,482602),(-177907,-17192),(-355558,-186007),(466481,665013)],[(-591866,256194),(10694,-284701),(-565275,45628),(-88293,-522483)],[(445544,-397664),(225634,-355170),(-657778,127910),(-222980,258952)],[(-251116,-131024),(245729,865423),(-317209,259267),(-146002,144180)]]),45,45,80,87)
((47,[[(784079,-948448),(872934,-2167014),(-9066687,5396194),(-3323825,-3375449)],[(-2978064,-701919),(-4279654,5562202),(-3318286,3339055),(7571463,1623281)],[(7098106,410565),(398726,-5900866),(1106832,2410487),(6921741,-510481)],[(-8861417,-886124),(2037630,-6847982),(464353,48030),(3017603,-1028061)]]),53,53,93,106)
((38,[[(-208034,103282),(239872,-224075),(-259083,51025),(-198110,-64879)],[(90208,158296),(75318,-290762),(213556,-268600),(108026,-148478)],[(324110,-78502),(258158,-28645),(-92111,-76207),(-28716,284755)],[(-276252,-14576),(-94127,-24257),(57532,-264190),(-57181,335449)]]),48,48,76,93)
((48,[[(-299062,2536066),(-4257188,-5415108),(3179586,10093434),(2501564,-10452840)],[(6020329,5710626),(6084018,7431768),(2839165,9404514),(211751,4880813)],[(-1080225,860813),(10873090,-2977474),(-4296285,184681),(-9821796,-6125178)],[(-13064187,-5789424),(2884818,2523860),(5483129,4942184),(-672519,2765927)]]),58,58,96,115)
((33,[[(-8941,23026),(-48685,-27557),(1817,-43312),(-46772,27988)],[(-46216,47223),(21431,-30939),(-4546,22481),(29492,37572)],[(-16978,-4209),(-46239,15751),(22184,69949),(-22532,2268)],[(54357,18794),(39265,-10767),(-2153,28196),(-44188,29532)]]),46,46,65,91)
((42,[[(186647,-20218),(1535068,-110674),(698305,477117),(970474,-580541)],[(320874,-891711),(86366,-232724),(-434295,-1310981),(1077483,608330)],[(1784559,-228506),(80604,55262),(-810311,327669),(-353718,-512389)],[(277716,-388201),(-1019774,958256),(971709,-259429),(508653,-970452)]]),46,46,83,92)
((34,[[(17392,91664),(52659,37050),(-28717,20643),(-12513,-54056)],[(1200,35376),(-86166,24243),(19465,73999),(-40564,20359)],[(38640,-9360),(-1814,-8625),(-19323,66339),(103668,483)],[(59152,-46288),(-41289,56916),(-67127,-28179),(-16545,-31942)]]),45,45,67,89)
((42,[[(84832,-1055800),(385632,767600),(-403684,-716948),(78364,1362020)],[(-1047187,118303),(-1331246,114462),(-282320,788109),(-356673,821034)],[(-263603,-770013),(98338,-738474),(1672470,306475),(298485,447716)],[(-397168,-1159910),(-292280,1111020),(170343,316467),(25871,-1202199)]]),52,52,84,104)
((34,[[(18993,-85419),(-33894,-18345),(-34686,79213),(-19662,13152)],[(-71025,27767),(28400,-81553),(-46812,16941),(12570,35644)],[(-48221,-2263),(-76471,-3918),(-27885,-48822),(-69648,-31214)],[(-17327,-32811),(-38070,30407),(-49518,-40131),(96146,11072)]]),55,55,67,107)
((45,[[(-1215282,-1275544),(2212820,1955628),(4620533,843139),(-888873,713507)],[(157189,174227),(-2449280,-847660),(2668228,202457),(4299235,-1663718)],[(-3054354,3032250),(-3172784,-169464),(998220,407322),(-2136618,915416)],[(-3671041,158825),(1068864,2916860),(-2186756,139563),(2688169,66558)]]),58,58,90,113)
((37,[[(-189212,177369),(-38476,217453),(33409,47178),(-129616,35631)],[(-137822,150327),(106250,-239901),(-71869,126576),(-19814,-73655)],[(25954,116545),(-62774,-30219),(-180179,-272676),(-76766,-74961)],[(117898,-20703),(97810,73557),(55997,54388),(-149446,-282321)]]),54,54,72,107)
((45,[[(3306896,3120687),(3158172,-411009),(-83506,-1305691),(1624529,127468)],[(-1355018,675022),(2572142,124406),(-851410,982510),(-2422070,-4324882)],[(-1923777,818162),(-85513,-1441658),(-4659239,-2418904),(-122070,1074183)],[(-2616855,-1000079),(2891597,-2821875),(1018597,1784713),(2303955,1216973)]]),57,57,89,110)
((50,[[(814115,23103610),(14932253,-9624794),(3402403,-16150296),(934730,1602923)],[(7389094,-3805769),(6305594,20290441),(-9816880,-11190617),(6548161,18462810)],[(-14154454,1857189),(-7028874,-14655973),(-4907064,5739621),(3140963,24310726)],[(-17833672,-734959),(-9532184,1939951),(-17268922,-16632867),(1411423,-11654780)]]),55,55,98,106)
((33,[[(21970,22481),(-17534,-10007),(-54041,17860),(-21457,59114)],[(-8912,-22318),(10160,11138),(-71018,-16828),(40654,-28384)],[(-29450,46297),(-60410,-24911),(1959,-3416),(33159,-13938)],[(-56773,-28115),(-31421,51941),(-1179,2625),(-19701,22243)]]),40,40,65,78)
((39,[[(27843,-113954),(374008,131516),(244596,323869),(-422849,-187875)],[(456646,15669),(-227620,258216),(-46587,-238156),(-373507,155249)],[(310639,-304950),(-51896,-511764),(-223544,115193),(-69753,-166019)],[(-321320,-185705),(92244,31408),(-232925,-456786),(-235431,-290159)]]),52,52,77,103)
((39,[[(-195951,608891),(-115479,267821),(-60691,212269),(-78599,25059)],[(-228723,-47786),(322182,248669),(81276,19491),(567789,12270)],[(-168183,13534),(-131634,51865),(677900,-173721),(-105239,-21610)],[(21640,-238906),(80746,522032),(-63538,16252),(-269320,-369242)]]),42,42,77,83)
((40,[[(-501418,102887),(-236129,-439502),(9719,253544),(-645335,328254)],[(-608968,225821),(-94219,-340912),(81737,-537398),(426147,-274768)],[(58058,-413970),(-609906,281654),(379066,-424246),(-337278,-189798)],[(-113975,-477427),(-517043,-82745),(-597597,242605),(397067,103745)]]),49,49,79,94)
((44,[[(8129,1568645),(-1921159,-1642714),(744008,2375708),(-627888,-1466401)],[(-3098381,84349),(-2198584,327935),(397788,-784272),(1073019,1057878)],[(-1196599,1218387),(1491818,534975),(166332,1726120),(-1832193,2408332)],[(-2003,1614953),(-176015,-1928422),(-627944,-2686980),(-1885628,254063)]]),55,55,87,109)
((47,[[(-3019022,-232190),(-612268,6137944),(6399200,3273978),(6469080,-46530)],[(-3859341,-4834017),(2403226,-2303936),(2193006,-6000815),(1356742,6980819)],[(-3294324,-2876302),(7566946,-3847182),(-1537223,6591451),(898167,-1713283)],[(-8478265,-1516637),(-2064750,3909216),(-1519098,-363043),(-6246178,-2357321)]]),55,55,94,109)
((33,[[(33256,-47421),(-23918,-44391),(485,-7508),(19389,47540)],[(58522,20006),(-3006,46694),(7650,-18254),(46722,-910)],[(6819,-19626),(6013,42472),(-21826,67491),(-11594,33947)],[(16577,-26527),(-37599,24581),(55651,-3627),(-47229,-15899)]]),48,48,65,94)
((38,[[(-193709,285564),(277468,-202835),(-29017,29078),(-128141,-139892)],[(217901,-180057),(38087,-17869),(-32113,125801),(-160387,-388105)],[(-211606,172287),(-359233,132982),(-42336,145815),(-64038,-162881)],[(-37794,-4274),(-22514,-87966),(477426,73098),(150910,-95570)]]),46,46,75,88)
((31,[[(12388,12323),(-651,8805),(-28595,13554),(9598,25898)],[(23900,16457),(7951,-5313),(-12057,5958),(-16550,-27554)],[(768,5285),(41711,-7801),(7763,-7070),(-2838,14142)],[(14214,27741),(-13319,-163),(29239,-248),(446,11970)]]),37,37,61,73)
((26,[[(-4036,-2278),(-2591,1569),(3374,-1433),(3806,2921)],[(-3998,3896),(667,201),(2107,5344),(-1555,212)],[(-626,2912),(-6671,-669),(-2275,-1532),(-2293,712)],[(-360,2338),(2223,-2749),(-3624,-133),(2740,5325)]]),36,36,51,71)
((37,[[(87300,-216374),(-72881,99010),(-196066,-139041),(-67053,74933)],[(-146784,-188522),(83793,20392),(218648,-82879),(-133565,-20007)],[(61402,-42276),(-10286,55321),(146423,-28686),(214909,245493)],[(112726,-87460),(222594,-249345),(-51087,10786),(3143,51239)]]),53,53,73,106)
((46,[[(-5579405,1237440),(-56752,-1267223),(4284092,-2894505),(2761761,1318986)],[(2118607,650032),(-1742272,-4963523),(3999036,1766083),(-635467,-4274398)],[(2199656,1391675),(-4625473,2749896),(1625505,2826852),(4463870,2019177)],[(2096858,4650229),(3000337,1768798),(3684119,565430),(-3361960,2649795)]]),51,51,90,103)
((34,[[(7101,-112007),(55119,-10379),(-11119,-22419),(-28461,-1333)],[(-1818,17111),(19345,-20858),(-72666,-56533),(53424,-68877)],[(57735,-23644),(-60628,-89025),(-853,-7044),(26975,30138)],[(19608,3308),(5172,39960),(-89064,9724),(10528,83804)]]),37,37,67,73)
((37,[[(194346,-21770),(67890,95866),(-118102,251758),(-4486,89694)],[(-36074,56089),(-180219,-138328),(-65508,154247),(188156,-133761)],[(208647,-225973),(-96251,-55813),(-71237,-139245),(8787,-76949)],[(-10564,-6195),(92749,225930),(-29274,-81881),(250198,-86497)]]),49,49,73,96)
((47,[[(-2145648,-2803312),(1859177,-10264813),(-1934430,-1121227),(821448,-3711907)],[(607920,-2011536),(-1699889,2196817),(-3191404,6629625),(7385434,-4463675)],[(-4452608,-10022464),(-2021484,2436888),(1284014,-1867174),(68610,2301614)],[(1715968,-799520),(-543526,3725412),(-5920581,-6435295),(-2262483,-6433853)]]),50,50,94,97)
((41,[[(135006,-414610),(945672,-268176),(156566,283790),(356216,-900412)],[(-1202887,-244233),(157432,736692),(97241,252419),(-201690,-105292)],[(-420962,-471213),(447178,-387222),(-339368,-949835),(385359,532921)],[(-307408,-92509),(-300306,-474570),(883678,471761),(769905,429379)]]),57,57,82,111)
((24,[[(1635,132),(-303,1178),(-2716,-1400),(1797,-203)],[(1288,-2933),(1594,1),(840,-1372),(-361,1121)],[(-1386,-883),(-816,3155),(800,748),(1035,1089)],[(-1040,-207),(-234,1443),(-904,-1684),(-2851,-1317)]]),31,31,47,59)
((33,[[(1777,2345),(40745,41521),(15646,-26374),(55306,-34612)],[(-25158,-30145),(-11070,-23409),(-61986,-12552),(47151,12439)],[(62436,40027),(-33524,-27141),(-7394,-12092),(28497,-14699)],[(-6840,-38632),(-6008,-51368),(56848,14736),(27072,-13936)]]),33,33,66,66)
((37,[[(-119869,271024),(171991,-1724),(-50692,82357),(-90301,-50258)],[(104123,-54800),(53999,65188),(-311012,78973),(-18245,114590)],[(-82864,153395),(-120452,-41081),(-47045,-33604),(246514,163507)],[(4798,-73159),(214858,-195779),(-60151,-134762),(140836,-77179)]]),49,49,72,96)
((29,[[(-7984,-4026),(11609,3507),(-9414,-13238),(-5429,-4063)],[(-11615,-8253),(5957,-9240),(7844,454),(10619,6204)],[(-6536,9204),(-1990,12694),(-1548,-2620),(4942,14514)],[(-9697,-5695),(-2671,9834),(-5640,13046),(4103,-9366)]]),35,35,58,69)
((37,[[(151816,-66149),(-1889,-148188),(-80982,-55089),(111049,-257152)],[(-26107,49864),(60444,190591),(-182063,-231254),(-64320,-59415)],[(-146649,51453),(225653,441),(151529,33199),(-64969,-184613)],[(-21666,-286748),(142540,-65270),(29662,-127584),(-3524,114006)]]),43,43,73,86)
((48,[[(-3015588,5048060),(9006146,7738136),(4541854,8036788),(-1831366,-4163722)],[(1939698,246062),(-324664,6479821),(3351082,-11404613),(2719813,-9320203)],[(1191844,-6550920),(3577541,8669391),(2730361,-3759849),(-1086060,11243306)],[(-12690518,-6139302),(-1841117,-2654284),(5484109,-1815170),(-5873369,-2105471)]]),57,57,96,113)
((29,[[(6068,4941),(-6259,-3538),(2220,3411),(-6580,19081)],[(12648,11889),(-1511,1538),(-14088,-1745),(3472,-4163)],[(2688,-6949),(-13981,8782),(-864,-11259),(-8552,-2849)],[(-3786,10221),(-7231,12476),(7274,11763),(358,-4327)]]),30,30,56,58)
((31,[[(-20685,-12061),(5072,2170),(19883,30258),(10013,11514)],[(9103,27365),(4742,-27636),(-2368,15815),(-5628,15561)],[(953,231),(10078,11136),(-2354,-18393),(11158,38113)],[(-18367,20103),(-30282,13720),(-14470,5259),(6938,3949)]]),42,42,61,82)
((44,[[(1066195,-3064548),(-1195589,1037532),(-1259814,-789405),(-726136,-1349255)],[(-429455,-1915302),(1168425,247402),(2939592,-1479859),(928582,787083)],[(917777,879498),(713673,2903578),(-1211560,-1307571),(796470,1795627)],[(-858555,926390),(-259875,2156902),(1037428,544825),(1285122,-2872713)]]),55,55,86,110)
((55,[[(-40126597,-40091519),(91168802,-17772163),(26753469,-71822568),(-68982124,116408592)],[(114814407,86075401),(-65545992,-44685153),(44954771,-58924658),(-44900852,40438856)],[(17743695,-88571441),(-22486351,-137872736),(-37083750,29381011),(-66758312,-40735860)],[(-39838479,49730849),(-19170633,35015944),(-129058306,-75940939),(-79438712,-40513260)]]),67,67,109,133)
((47,[[(-2822856,4589416),(8956856,2555241),(388493,2057351),(-2133865,4001838)],[(-3573640,3413608),(721884,-349707),(7584741,-2738233),(76067,-7116070)],[(-4913232,978832),(-1586976,1345434),(-518958,-7184682),(5880454,4984188)],[(6965280,-3697232),(4166065,5626257),(2930276,-3294262),(3100229,-701337)]]),62,62,94,121)
((45,[[(-1470835,882207),(1250379,-1533855),(943330,4105308),(745758,3166542)],[(-194054,-882041),(-1776038,-5220827),(-1859615,-545885),(-290326,-341944)],[(4683274,2372144),(-510802,-295448),(-416402,64958),(-1735400,2021588)],[(-159750,-1959957),(-271894,-659343),(3658005,355215),(-4147678,-313608)]]),60,60,90,117)
((30,[[(-5033,-9905),(4629,-8992),(-18064,3458),(7777,-21196)],[(10419,16635),(7441,2760),(13088,-3814),(1869,-20884)],[(17561,-15063),(-12153,3212),(9048,14870),(8091,-3464)],[(-1465,-5253),(19487,-19254),(13132,8614),(2523,6366)]]),38,38,59,75)
((35,[[(31405,138365),(-29650,66152),(-30692,42564),(23835,75177)],[(70501,-6470),(-83895,38123),(26216,-138636),(-27556,13755)],[(-67914,-10048),(66810,13718),(74080,-60840),(72140,102962)],[(-52866,-41331),(-104715,70681),(30316,39880),(96253,-46060)]]),44,44,70,85)
((45,[[(-3146484,1771942),(476712,2330702),(-365244,-3400342),(-1271740,1780942)],[(-2433161,-430879),(529857,-1852837),(1674249,-568465),(4615599,966785)],[(-1234067,-1122534),(-2057695,-3912344),(-2925269,-943314),(-1397815,1208262)],[(3296051,1546398),(-2363089,-828528),(2325493,-2346790),(234487,2165202)]]),56,56,89,112)
((45,[[(1746227,-3564152),(333196,-1888333),(1753008,106923),(3549249,-270970)],[(-3094673,-140938),(1072110,658807),(3986802,-313225),(-112855,2828184)],[(2873420,134744),(-1931528,3038316),(2820040,-2018580),(-893484,-1059200)],[(-112087,1244089),(3892067,1346757),(1295751,1549497),(703513,-3476675)]]),64,64,89,128)
((47,[[(6452692,657892),(-8469479,30148),(3187975,1941155),(3594449,-288302)],[(-4153632,-3534528),(-570220,2769996),(-1640280,5054256),(5964012,6260068)],[(-1771000,-1847632),(422675,-1097259),(9344806,2983668),(-5118387,3221663)],[(-2479572,7498228),(-3020806,7106235),(-974551,1180159),(-3748656,1531991)]]),58,58,94,116)
((20,[[(-348,-572),(-182,-43),(-251,-364),(37,-607)],[(-160,-376),(281,267),(197,781),(212,-194)],[(240,96),(-498,-642),(26,446),(-140,-320)],[(436,420),(132,431),(19,-66),(-47,-687)]]),23,23,40,44)
((46,[[(-1651070,-2386141),(-3314297,-4399012),(-1922253,3196936),(3380171,-2504428)],[(-1141674,-5503398),(3768150,595534),(1097270,3461918),(-3222098,-808410)],[(3832455,-2617359),(-1035193,-1236557),(6219639,-1653957),(2137571,-490993)],[(239549,2960164),(3807334,-2895301),(632946,-1201793),(-789562,-6016801)]]),52,52,91,103)
((34,[[(4386,-6),(-49386,60275),(-74365,30409),(29604,-61297)],[(103530,-63762),(27563,-9878),(7809,-6091),(30855,-22100)],[(11750,-10590),(34149,51822),(-55881,-77133),(-57735,25932)],[(21522,-40782),(-69340,39885),(18295,34929),(-21082,81581)]]),39,39,67,78)
((25,[[(-2110,1159),(2513,1820),(-1011,3651),(-1938,154)],[(2625,2572),(-14,-1147),(-3297,-957),(-2414,1058)],[(49,-1344),(-82,2701),(1699,-2001),(-2838,3082)],[(-1084,3357),(-3473,1802),(265,675),(1638,1610)]]),35,35,49,70)
((44,[[(882839,-544883),(761405,1644249),(-896088,2771634),(1421822,-1651086)],[(1299717,-2350670),(-913582,571915),(1028507,1083085),(-293050,2626552)],[(-618198,-138063),(2999009,1257526),(-1536117,-291525),(-1362464,1521374)],[(-1836880,-2350662),(-1013350,-1242928),(-2039558,521458),(-1018936,-806692)]]),57,57,88,114)
((58,[[(229962426,-57062820),(42736845,203087280),(-28459625,-432902279),(-24779921,13864856)],[(-380439172,109394678),(236620624,179142603),(68630689,-118767535),(2042296,-156932327)],[(26899970,142269000),(-188010763,318219926),(-201857695,150488051),(-242637257,-91587718)],[(-144035604,-183521122),(-52269440,-133169217),(90491085,-98073059),(-431054680,98604693)]]),62,62,115,123)
((37,[[(75923,-161273),(-34387,16109),(-190803,73971),(-156383,-194655)],[(142364,99390),(105400,-232626),(-104146,146920),(-5928,97990)],[(-85125,171914),(-147005,-161404),(56724,-80755),(-179345,-105228)],[(-194654,28791),(-150192,-23529),(-225593,49984),(139312,53011)]]),55,55,73,108)
((32,[[(26255,-16484),(8790,10659),(44147,-16070),(22890,-20295)],[(12767,32120),(35882,-39813),(8971,-9050),(-7258,3553)],[(7930,-8859),(12771,-12872),(-24664,31917),(16777,-43776)],[(-29848,-33271),(12179,-27466),(12550,11869),(23337,23482)]]),43,43,62,86)
((45,[[(3504585,-1055873),(1934327,1192081),(1186923,1286727),(-2210177,2945399)],[(-2449551,-2885782),(-1638121,-299794),(1431980,2799945),(-2751734,-787857)],[(253855,585336),(-1358711,-4059936),(-1495366,-1849181),(-2759016,1783361)],[(2156074,1550366),(-1909098,-2296638),(3890054,1200646),(1347358,-907434)]]),59,59,89,119)
((33,[[(1175,23514),(-37023,-23405),(47566,-19074),(-5083,58864)],[(41223,-32660),(31043,-36203),(17778,-52054),(-16983,-15346)],[(71866,-3211),(-33601,-5877),(-22506,38522),(-15096,5743)],[(5902,7731),(19377,53461),(-19478,-23834),(-56576,33369)]]),45,45,65,89)
((36,[[(-33268,-4977),(-90027,15652),(-80578,156417),(-131896,-104319)],[(143052,-76329),(74733,52132),(-141906,50809),(-14744,105785)],[(145797,-61198),(34878,74569),(110095,7824),(16371,-156494)],[(-123649,-31732),(27948,210971),(-48351,-22838),(60465,-24864)]]),49,49,70,97)
((42,[[(-1617921,270408),(365158,-576375),(836720,213908),(-236611,-663225)],[(677711,509578),(1561912,95101),(937112,73652),(453195,376141)],[(-141986,-409482),(-186814,1187902),(736472,-1368888),(220884,-546960)],[(-206257,870585),(-181009,71483),(-591292,52100),(1676140,-630814)]]),49,49,84,97)
((43,[[(1188417,-652204),(2342836,162961),(-487020,-31046),(-1023853,-395631)],[(-803444,-134165),(996325,-70044),(-94942,-2251668),(1308093,587257)],[(-1771220,-1542885),(218805,1340804),(-833854,812524),(111405,-254615)],[(-314939,823386),(-363858,552325),(-1342776,-566006),(-1626799,1676783)]]),61,61,85,121)
